#Name,"PT.BattHV.Volt_oc","Time"
#Dataset,"C1","C1"
#Unit,"V","s"
361.9603882,2.97
361.9600525,2.98
361.9597473,2.99
361.9594116,3
361.9591064,3.01
361.9587708,3.02
361.9584351,3.03
361.9581299,3.04
361.9577942,3.05
361.9574585,3.06
361.9571228,3.07
361.9567871,3.08
361.9564514,3.09
361.9561157,3.1
361.95578,3.11
361.9554443,3.12
361.9551086,3.13
361.9547729,3.14
361.9544067,3.15
361.954071,3.16
361.9537354,3.17
361.9533691,3.18
361.9530334,3.19
361.9526978,3.2
361.9523315,3.21
361.9519958,3.22
361.9516296,3.23
361.9512634,3.24
361.9509277,3.25
361.9505615,3.26
361.9501953,3.27
361.9498596,3.28
361.9494934,3.29
361.9491272,3.3
361.948761,3.31
361.9483948,3.32
361.9480286,3.33
361.9476624,3.34
361.9472961,3.35
361.9469299,3.36
361.9465637,3.37
361.946167,3.38
361.9458008,3.39
361.9454346,3.4
361.9450378,3.41
361.9446716,3.42
361.9443054,3.43
361.9439087,3.44
361.9435425,3.45
361.9431458,3.46
361.942749,3.47
361.9423828,3.48
361.9419861,3.49
361.9415894,3.5
361.9411926,3.51
361.9408264,3.52
361.9404297,3.53
361.940033,3.54
361.9396362,3.55
361.9392395,3.56
361.9388428,3.57
361.938446,3.58
361.9380493,3.59
361.9376221,3.6
361.9372253,3.61
361.9368286,3.62
361.9364319,3.63
361.9360046,3.64
361.9356079,3.65
361.9351807,3.66
361.9347839,3.67
361.9343567,3.68
361.93396,3.69
361.9335327,3.7
361.933136,3.71
361.9327087,3.72
361.9322815,3.73
361.9318542,3.74
361.931427,3.75
361.9310303,3.76
361.930603,3.77
361.9301758,3.78
361.9297485,3.79
361.9293213,3.8
361.928894,3.81
361.9284363,3.82
361.928009,3.83
361.9275818,3.84
361.9271545,3.85
361.9266968,3.86
361.9262695,3.87
361.9258423,3.88
361.9253845,3.89
361.9249573,3.9
361.9244995,3.91
361.9240723,3.92
361.9236145,3.93
361.9231567,3.94
361.9227295,3.95
361.9222717,3.96
361.921814,3.97
361.9213562,3.98
361.9208984,3.99
361.9204407,4
361.9199829,4.01
361.9195251,4.02
361.9190674,4.03
361.9186096,4.04
361.9181519,4.05
361.9176941,4.06
361.9172363,4.07
361.916748,4.08
361.9162903,4.09
361.9158325,4.1
361.9153442,4.11
361.9148865,4.12
361.9143982,4.13
361.9139404,4.14
361.9134521,4.15
361.9129639,4.16
361.9125061,4.17
361.9120178,4.18
361.9115295,4.19
361.9110413,4.2
361.910553,4.21
361.9100952,4.22
361.9096069,4.23
361.9091187,4.24
361.9086304,4.25
361.9081116,4.26
361.9076233,4.27
361.907135,4.28
361.9066467,4.29
361.9061584,4.3
361.9056396,4.31
361.9051514,4.32
361.9046631,4.33
361.9041443,4.34
361.903656,4.35
361.9031372,4.36
361.9026489,4.37
361.9021301,4.38
361.9016113,4.39
361.901123,4.4
361.9006042,4.41
361.9000854,4.42
361.8995667,4.43
361.8990479,4.44
361.8985291,4.45
361.8980103,4.46
361.8974915,4.47
361.8969727,4.48
361.8964539,4.49
361.8959351,4.5
361.8954163,4.51
